Spot,Latitude,Longtitude,Infos,Commentaires
 منيه سندوب,31.010560139918105,31.3843060657382,,
سميسمه,25.54974228554087,51.50086663663388,,
عوامة الكيت كات,30.067053861676857,31.214515194296837,,
نادي الزمالك النهري,30.054543348927627,31.21664118021726,,
دايموند ريزورت,29.45019484194835,32.74781137704849,,
محطة الكهرباء,29.89815468762285,32.59212255477905,,
قرية اسكانور,29.83315551448748,32.622662521898754,,
رعيض,32.09027349095279,20.045784451067448,,
الملعب راس العش,27.92877930045237,33.531291000545025,,
المجرة راس العش,27.91074381223657,33.53857520967721,,
جبل الزيت,27.870241217768697,33.560593128204346,,
المخرايه,30.59083530460365,32.30079174041748,,
الكتيبه,30.59007567076672,32.298426032066345,,
راس مطامر,29.439231126806924,32.773674912750714,,
برنيس,23.91569177111679,35.47158055007458,,
راس الكنايس,31.23809609875097,27.852706834673885,,
ميناء الصيد ,28.23732172359926,33.609103225171566,,
الجمشه راس بحار,28.035508522375224,33.37231043726206,,
القنال الملاحى,31.471155254900022,31.773534491658207,,
الإذاعة والتلفزيون ,30.052529064631887,31.22998684644699,,
كورنيش النيل مبنى الوزارة ,30.0550300096548,31.22886467725038,,
آسفل دائرى الوراق,30.12796954012248,31.202596798539165,,
منطقة الإسعاف ,28.65558622922634,32.84873619675636,,
سقالة فيش لاند,28.67943372164401,32.8439337015152,,
اماك رماده,31.26190486063816,29.982690587639805,,
ميت مزاح,31.09926694700229,31.42498411238193,,
قلبشو,31.49540049825361,31.375391744077213,,
ابو سلطان,30.401857687816047,32.311180271208286,,
السادات,29.79273827275077,32.44571149349213,,
خلف مطعم هاواى,31.52572757984074,31.84247296303511,,
شعب مرسي علم ١,25.07193139473958,34.93942458182573,,
لسان راس البىر,31.52773838508778,31.843758411705487,,
نكاري ,24.94310611360749,34.98468283563853,,
ديمورا,30.84913007689252,29.2479369789362,,
نادى الظباط ,31.140130026500643,29.78274330496788,,
مارينا 2,30.8274459710469,29.04383227229119,,
البونك,36.780293491166816,3.5036019980907445,,
مشتل ام كلثوم,30.06312500029757,31.215702407062054,,
كوبري الجامعه,30.02855126376384,31.218593828380104,,
نادي المعلمين,30.061079551284177,31.21495876461268,,
بلطي,31.063434464695213,31.402324140071872,,
حيتان,31.04970204051397,31.38883598148823,,
زاويه ام الرخم,31.40798184017289,27.03761972486973,,
شعبه كاليبسو,29.710109071028256,32.685067132115364,,
شبار,31.40275715218976,31.780328191816803,,
المجرا,31.47144207038296,31.773427538573745,,
ساحل عزبه البرج,31.52615855197799,31.84521988034248,,
Garousse,33.873172858554256,10.96020609140396,,
Choubaye,33.872528149275794,10.960029736161232,,
الكمين,31.28585231173825,32.22054608166218,,
مصرف المرور,31.30780885006952,31.13496020436287,,
المالح,31.52556410713056,31.842275150120265,,
الحربى,31.485935831074524,31.82373773306608,,
الحاجز الشرقي ,31.48919403756222,31.7620687186718,,
العوابد,34.8664657065314,10.919433161616324,,
المريقب,36.7965494232816,11.033384129405022,,
حجرة الملح,33.60274808756591,-7.663192190229893,,
واد بلال العنق,33.61171377101859,-7.654590010643008,,
كامب شزار,31.21179555362049,29.91438210010528,,
بوكانة,35.210813274359666,-2.854582853615284,,
سيدهم منصور,36.01582098338864,0.1213196665048599,,
المجري المﻻحي (البرميل),31.471424341036617,31.773644797503948,,
محولات,28.876743145927826,33.17500077188015,,
ميناء ابو زنيمه,29.043149405171075,33.11795823276042,,
لسان المناء,35.30778962298436,-1.3903136551380155,,
بلاية - Playa,27.09648276073288,-13.43038346618414,,
قوالب البوغاس,35.82690367731801,10.651193819940088,,
La crique,36.82282731952102,5.726504176855088,,
البخاتة ,35.07429177185902,-1.952224373817444,,
الشطيط,35.10133251609004,-1.8657586723566053,,
شاطئ ادكو,31.37943366435775,30.313536375761032,,
بوغاز ادكو,31.362920580780383,30.30062925070524,,
ام قصر,30.05707935613321,47.93218251317739,,
La caroube,36.93360413018471,7.763257361948489,,
البطاح,36.80522212073064,10.237249173223976,,
عين عباسة,36.28941096213386,5.273306742310524,,
باراج ايراقن,36.60092426696782,5.575380139052866,,
نادي الكشافة البحريه,30.01759397319008,31.21809426695108,,
نجع سبع أسيوط ,27.24155527488685,31.046451330184933,,
دار لوح ,35.09295765857287,-2.132629416882992,,
الصنار,36.828220616015415,10.317781157791616,,
كنال رادس,36.79316706015015,10.282561741769314,,
شاطئ بومو,35.753516148215226,-0.8287623524665834,,
شاطئ سيدهم منصور,35.790028145052226,-0.0997084379196167,,
سيدهم سالم-Cd salem,37.28543530225624,9.877600483596323,,
البونتة,37.27851509507592,9.89067692309618,,
Sport nautique,37.27211798596162,9.880238436162472,,
بور لقديم,36.64920251926801,5.377992689609528,,
كوبرى العدليه,30.384802118421668,31.51636496186256,,
ابو زعبل,30.26544681105471,31.36257547885179,,
كوبرى الخشب,30.00952139179806,31.22642587870359,,
محطه كهرباء المعادى,29.967303109583508,31.23903561383485,,
ترعه ابو المنجا,30.13070055754597,31.23028457164764,,
كفرالفقها القناطر الخيريه,30.19419061969229,31.13054729998112,,
مصيف ايلاف ,32.7193107703352,20.96279416233301,,
فوندو الشحاوي,32.712949979948625,20.943577475845817,,
قلعة قايد باي,31.21435330631714,29.88600198179483,,
العوامره,30.686734470667243,31.71454098075628,,
فرشه ام قمعر,27.340736135704056,33.91124401241541,,
كوشر كبير,27.269871303541382,33.88417348265648,,
بنجز عفر,27.269051466853316,33.889438323676586,,
كوبري الحسانين,30.17805855010557,31.104787364602085,,
نازله دار الهندسين,29.85802457323513,31.293576322495937,,
راس صدر,29.589742942067517,32.70589783787727,,
غار الناموس,36.76449474460407,2.841936238110065,,
الدفرة,36.80441301476716,2.8940599411726,,
ماية الجبل,31.369069277461985,31.468331627547744,,
الجواوده,37.15069280552254,9.894309639930723,,
ترعة ابيانه ,31.310087865682945,30.523602962493893,,
مطوبس,31.30531636426749,30.521734803915024,,
تفريعت النيل بمطوبس,31.303463786704164,30.52140220999718,,
عزبه منصور الوسيمي ,30.488337818790622,30.946267470717427,,
خليج نعمه,27.90887992327102,34.32827353477478,,
الساڨية,35.976730696579665,0.8920333161950111,,
سد قرقار,35.957623640902256,0.9647050872445108,,
القصر العينى,30.02482871918634,31.23032614588737,,
الصف,29.58024902698699,31.26478213816881,,
الدائري,29.98916718670633,31.226774901151657,,
رصيف زاويه الجدامي,28.706220631008293,30.893049761652943,,
رصيف العجره,28.897863487946687,30.981404073536392,,
كوبرى البطل منيا القمح,30.522550708933725,31.34518839418888,,
أبو طبل,30.49533256876903,31.351667270064343,,
محطه مياه منيا القمح الجديده,30.49497664633786,31.32252976298333,,
مارينا بيتش,30.28007577443223,32.389801517128944,,
ترعه جانب الطريق الدولى,31.48239702037546,31.401944607496265,,
لسان جمصه,31.445314236010105,31.562114730477333,,
ميت غمر ,30.71379166101847,31.252087242901325,,
ميناء العريش,31.15287843020916,33.83014943450689,,
محمية الزرانيق,31.11585201519489,33.400187976658344,,
مناشى,30.194136139569583,31.10368464142084,,
ترعه السلام,31.01866581783798,32.30452939867973,,
بحر فاقوس,30.744248187288232,31.80114179849625,,
شاطىء الابيض,31.41010333872361,27.01671995222569,,
روميل,31.36469411940092,27.245013825595382,,
شاطىء مبارك,31.36042440089022,27.244129702448845,,
Ejnayeh,37.20838803589018,9.937398992478848,,
شاطيء مطربه,35.952304222399746,0.0887874886393547,,
قولونجيل,31.071414168422173,31.407667435705655,,
كوبرى الخيريه,31.06873079278617,31.41079623252153,,
ميزانيه جديله,31.063572606051565,31.416331976652145,,
Ain mares,37.250803084248254,10.01030445098877,,
Cap zbib-راس زبيب ,37.26703470062604,10.068973414599895,,
الفداغيه,30.248052354753685,48.33912156522274,,
ناجل,27.367897812982708,33.83337814360857,,
خرميه,27.13938202340913,33.956643752753735,,
الساحة,31.414767090353145,31.798269823193543,,
منصة تحت الكوبري,31.425386496739367,31.804366819560528,,
نادي اليخت,31.25620688559591,32.31602568179369,,
الجربي,31.48709091199616,31.82373538613319,,
سجن الزقازيق العمومي,30.59192885516985,31.508647911250588,,
اولاد زكى على,30.162099217734525,31.224752515554428,,
الفوارة غنوش,33.92917965774269,10.090693943202496,,
القمقوم,33.740768522477296,-7.322327680885792,,
Plage rachgoun,35.29686109695623,-1.4733773097395897,,
Sercouf 1er Té,36.79008875974281,3.310769945383072,,
الشرقاويه,30.126634451659537,31.23508572578429,,
معديه الوراق,30.11810268253944,31.239497624337677,,
سد كلم 13,36.30160374261477,6.529463678598404,,
الفارورة,33.61543430614043,-7.650832235813141,,
محطة الرمل,31.25359179512772,30.034229904413213,,
المنشية,31.25359179512772,30.034229904413213,,
Barrage martil,35.47467536835688,-5.42319931089878,,
الجمرك,31.25359179512772,30.034229904413213,,
Barrage nakhla,35.44771638855082,-5.4079432412982,,
الميناء الفرنساوي ,31.14712940733877,29.83417063951492,,
الكساره,31.573188003189824,31.18075858801604,,
الكامب,24.926079198027104,34.962093606591225,,
الكيلو 7,24.96038569987754,34.939009845256805,,
Port aghir,33.753544226442216,11.012264750897884,,
القرين,33.65543337942613,10.568770542740818,,
ميناء بوغرارة,33.5398168898125,10.68915881216526,,
الاجون الغربي,31.36224780112083,27.198018506169312,,
Barrage Bakhada,35.33671463275112,1.0561073943972583,,
التحلية,30.81631025444433,18.037131763994697,,
مفرق الويدان,33.67292427117603,10.956940166652204,,
سد بكوش لخضر,36.64275258554257,7.288581132888797,,
جسر الناظور,36.41946486228569,7.61504989117384,,
مصب بوناموسة,36.83744437592088,7.958708927035334,,
شاطئ الرملة,36.743620541301546,3.117448389530182,,
القروص,33.830161529897595,11.028783470392227,,
نادي العاملين لبحوث المياه,30.108785334406612,31.2432661280036,,
ترعة اسماعيلية,30.08281793741021,31.23125486075878,,
كوبري روض الفرج,30.08574805579117,31.22960228472948,,
فايد,30.4055110531533,32.317695021629326,,
كوبري الدلتا,30.11829815008183,31.285807974636555,,
ميناء كريشتل,35.82178561422762,-0.4896318912506103,,
الحشانى,33.880109021040695,10.957945995032787,,
ميناء الصيد البحري,32.372864702252805,15.218552201986316,,
Solimon,36.73147625417483,10.46772502362728,,
Hamam lif,36.730774390591314,10.345371030271052,,
Zahra - الزهراء,36.74766059830935,10.315682999789717,,
التهليلة,36.99921102342919,6.569492965936661,,
سد الساهلة,34.57111835414299,-4.669468402862549,,
Orion,35.86061097809186,10.618889629840847,,
بين الكيفان,36.41895602900696,6.427951455116271,,
الشاريج,33.60870930425774,-7.584510259330274,,
أبو ملح,27.57926488844925,33.751167096197605,,
Salambo,36.83599857434291,10.322016030550005,,
Kouva,35.714004412319774,-0.6246278062462807,,
واد اجيم,33.72064725923236,10.70508074015379,,
رأس اجيم,33.668708141890725,10.784284360706806,,
تامانارت,37.05336831877569,6.525942273437977,,
عين دولة,37.0093391407889,6.571496911346913,,
راس الملاح,37.015137427384,6.582892946898938,,
Béni Ansar Port,35.263496161019525,-2.9221634566783905,,
حمامة,36.909573066647695,8.135770261287691,,
مرسى الزيت,33.71029061852014,-7.374220713973045,,
شاطئ قمة روزة,36.93463859182401,8.241426162421703,,
لبلوك امينيوم,28.47127991236781,-11.35425176471472,,
ميناء طرابلس البحري,32.91495620492107,13.217275924980637,,
الرفيين,35.82885925734347,-5.352670289576054,,
غار ملج,37.150915943756026,10.231434479355812,,
جوهر,36.9596597089382,8.762978687882423,,
بين المواني,32.3492369047508,15.22814646363258,,
الأعواد,36.719079571765775,10.37734229117632,,
Ain houala,34.019679762372924,-6.806487254798413,,
غار بودوال,35.10622124663563,-1.8506407365202904,,
بوتبارا ,32.273702140963366,-9.252465069293976,,
الصواري,33.65686253095834,10.929429084062576,,
المفرق,33.67321110555347,10.957083664834498,,
طوال,27.58475513488085,33.75007074326277,,
شرغيش,31.203176966191783,29.90148335695267,,
المناشى,30.179220203026684,31.117474883794785,,
ذات الكوم,30.17419960773527,31.0698264464736,,
كبيلة,35.72725927650223,-5.337822251021863,,
تبلبو,33.845502490329,10.159635432064531,,
كوبرى الرطمه,31.4757799401592,31.830325573682785,,
الوكره ,25.162419495926425,51.61826960742473,,
ام القيوين للصيد,25.575968311781253,55.55218543857335,,
رصيف الشاطئ المفتوح,25.20488563966513,55.237290412187576,,
شارع الخليج العربي ,24.413129853057047,54.44607228040695,,
غنتوت ,24.87874506765404,54.837400540709496,,
جزيره الأريام ,24.239301358121363,54.2994613945484,,
القصب,36.719067746787125,10.377373807132244,,
صقالة حومة الصابون,36.72904845603247,10.34897658973932,,
الكازمة,36.72783842459843,10.34983020275831,,
القصر الأحمر الدافع,33.265055937389924,-8.509717807173729,,
بولفكارين,36.91816030719613,8.347366712987423,,
فران,32.25837430799813,-9.260106347501278,,
النجيلة البحرية,31.489341849258167,26.633644849061973,,
نادي رماية,33.21798733123652,-8.56889471411705,,
التطبقيين,31.24014460371721,29.953124597668648,,
السنانيه,31.052368144713537,31.3943874835968,,
الزاوية,35.26245561222999,-0.0681006163358688,,
ووخة,35.12896453843603,-0.0234197080135345,,
بومرداس,36.76689886063973,3.465292342007161,,
مصرف 17,31.10050802086865,32.25166976451874,,
صيادة,35.67513490765903,10.892535969614984,,
شاطئ الخبر,26.24065741054877,50.22000890225172,,
الملعب,30.682246547853197,31.28226879984141,,
شاطى عين فرنين,35.76781315947031,-0.5302857980132104,,
